Name,Buy,Gender,Age,Prefecture,City,Rank
喜嶋 太一,407,男,20,奈良県,千代田区,C
田中 智也,2221,女,40,茨城県,港区,C
喜嶋 七夏,333,男,40,熊本県,稲城市,C
田中 陽子,3471,男,40,静岡県,長生郡長柄町,A
斉藤 陽一,541,男,30,埼玉県,印旛郡酒々井町,S
中津川 裕樹,4832,男,30,秋田県,大田区,S
石田 稔,1357,男,20,島根県,神津島村,C
渚 和也,4527,女,40,愛媛県,台東区,A
藤本 香織,1149,女,40,新潟県,横浜市戸塚区,B
山本 翼,2223,男,30,群馬県,新宿区,A
中島 明美,1386,女,40,京都府,稲城市,A
鈴木 英樹,4716,男,30,宮崎県,八丈島八丈町,C
加納 桃子,4943,女,20,島根県,清瀬市,B
廣川 直樹,3898,男,40,佐賀県,印旛郡栄町,C
工藤 修平,282,女,20,京都府,八丈島八丈町,A
宮沢 里佳,1302,女,20,千葉県,横浜市旭区,A
江古田 里佳,2329,女,40,石川県,横浜市西区,S
村山 幹,4126,女,40,山口県,御蔵島村,C
宮沢 舞,2803,男,30,福井県,大田区,S
喜嶋 裕樹,2396,男,20,香川県,山武郡芝山町,A
浜田 香織,4493,男,30,奈良県,青ヶ島村,B
田中 篤司,1556,女,30,熊本県,羽村市,S
伊藤 陽子,2664,女,40,大阪府,横浜市栄区,A
三宅 晃,3397,男,20,栃木県,国分寺市,C
伊藤 浩,3012,男,20,茨城県,北区,B
吉本 陽一,4814,男,40,高知県,台東区,C
高橋 稔,4066,女,20,大分県,印旛郡印旛村,S
青田 くみ子,3586,男,40,千葉県,東村山市,C
高橋 加奈,2002,女,40,茨城県,横浜市瀬谷区,A
井上 直人,498,女,30,神奈川県,渋谷区,B
田辺 涼平,4326,女,30,岩手県,横浜市鶴見区,C
渚 裕美子,2849,男,40,新潟県,香取郡神崎町,S
小林 英樹,3100,男,20,沖縄県,西多摩郡奥多摩町,B
佐藤 太郎,2108,男,30,徳島県,横浜市泉区,S
斉藤 英樹,1923,女,20,東京都,印旛郡栄町,S
松本 和也,2171,男,30,長野県,東村山市,A
加納 拓真,2308,女,30,愛知県,香取郡東庄町,S
喜嶋 明美,4464,女,40,青森県,世田谷区,B
宮沢 浩,2517,女,40,山梨県,印旛郡印旛村,C
鈴木 太郎,376,女,40,徳島県,長生郡長生村,C
青山 裕美子,2124,女,40,茨城県,横浜市戸塚区,S
宮沢 美加子,3629,男,20,鹿児島県,八千代市,A
石田 亮介,3807,女,40,栃木県,武蔵村山市,A
渚 直樹,4567,男,30,愛知県,品川区,B
近藤 真綾,4842,男,40,沖縄県,横浜市泉区,C
吉田 知実,4051,男,40,滋賀県,福生市,C
佐々木 さゆり,999,女,30,埼玉県,川崎市多摩区,A
石田 陽子,514,女,40,愛知県,横浜市港南区,A
佐藤 加奈,4233,男,30,山形県,昭島市,B
青山 真綾,541,男,40,長崎県,八千代市,A
野村 和也,2085,女,40,埼玉県,日野市,C
宮沢 里佳,1246,男,30,香川県,長生郡一宮町,B
津田 花子,1107,女,40,埼玉県,川崎市宮前区,B
大垣 裕美子,2640,女,20,東京都,昭島市,A
大垣 里佳,4504,女,30,新潟県,府中市,S
山口 知実,1976,女,30,福井県,青ヶ島村,S
井高 美加子,2921,男,30,愛知県,武蔵野市,C
松本 あすか,4234,男,20,福井県,羽村市,C
井高 京助,1115,男,30,長崎県,長生郡睦沢町,S
宮沢 知実,3958,男,40,岐阜県,世田谷区,S
鈴木 美加子,3578,男,40,福島県,利島村,C
井上 舞,1300,男,30,長崎県,富里市,B
津田 京助,3844,男,20,兵庫県,西多摩郡檜原村,A
宮沢 さゆり,4357,男,20,愛媛県,横浜市戸塚区,S
山本 和也,4517,男,40,和歌山県,長生郡長生村,A
村山 陽子,108,女,40,愛知県,墨田区,A
喜嶋 桃子,908,女,40,山口県,川崎市宮前区,A
青田 桃子,3056,男,30,大阪府,武蔵野市,B
西之園 結衣,925,男,40,千葉県,横浜市青葉区,S
渚 翼,2972,男,20,山形県,国分寺市,S
笹田 真綾,4577,男,40,奈良県,武蔵野市,C
松本 和也,1034,女,30,鳥取県,川崎市多摩区,B
田辺 零,3297,女,30,兵庫県,武蔵野市,A
原田 太郎,259,男,30,高知県,日野市,B
渚 裕樹,1035,男,30,神奈川県,羽村市,S
原田 零,1646,男,30,香川県,青梅市,B
藤本 和也,3626,男,20,石川県,立川市,B
吉田 さゆり,1080,女,40,茨城県,八街市,S
山田 千代,352,男,30,神奈川県,羽村市,S
中津川 舞,2842,女,40,神奈川県,東村山市,S
山本 健一,3524,男,20,石川県,八街市,A
喜嶋 康弘,1495,男,30,東京都,武蔵村山市,S
山口 裕樹,4661,女,40,沖縄県,羽村市,S
藤本 あすか,4758,女,40,静岡県,八街市,S
斉藤 英樹,860,女,30,岡山県,三鷹市,A
田中 明美,3581,女,20,熊本県,横浜市戸塚区,S
渚 亮介,1776,男,20,大分県,神津島村,A
山岸 智也,399,男,20,愛知県,匝瑳市,A
津田 篤司,1279,女,40,沖縄県,横浜市都筑区,C
中村 聡太郎,1742,男,20,山口県,立川市,B
笹田 零,4582,男,40,島根県,川崎市川崎区,B
近藤 直子,625,女,20,福島県,川崎市中原区,B
大垣 加奈,746,男,20,岡山県,東大和市,S
坂本 淳,1803,男,40,大分県,西多摩郡奥多摩町,C
三宅 稔,2598,男,20,宮城県,横浜市保土ケ谷区,B
伊藤 花子,604,男,30,岡山県,台東区,S
原田 舞,4500,男,40,京都府,安房郡鋸南町,S
若松 里佳,4949,女,40,熊本県,印旛郡栄町,C
近藤 幹,1990,男,30,神奈川県,東大和市,B
桐山 知実,1851,女,40,長崎県,多摩市,C
伊藤 浩,2982,男,20,茨城県,印西市,S
松本 英樹,3554,男,40,岩手県,横浜市中区,A
中津川 七夏,2197,男,40,高知県,川崎市中原区,B
青田 幹,129,女,30,愛知県,練馬区,S
松本 裕樹,4171,男,30,福井県,練馬区,A
小林 直子,2670,女,40,岐阜県,川崎市川崎区,A
若松 真綾,1654,男,20,鹿児島県,杉並区,B
高橋 太一,2951,女,40,富山県,印旛郡栄町,B
小林 陽一,4524,男,30,秋田県,印旛郡本埜村,A
青田 太郎,4319,男,30,兵庫県,府中市,A
佐々木 陽子,460,女,30,愛知県,安房郡鋸南町,C
高橋 あすか,3088,女,20,福井県,武蔵村山市,A
佐々木 真綾,4958,女,40,山形県,横浜市南区,S
近藤 知実,641,女,30,宮崎県,横浜市戸塚区,A
村山 稔,1468,男,30,三重県,西多摩郡檜原村,A
木村 亮介,1334,男,40,島根県,匝瑳市,A
加藤 太一,1848,女,30,富山県,稲城市,S
田辺 浩,4462,女,30,青森県,文京区,C
佐々木 真綾,4628,男,20,埼玉県,横浜市栄区,C
伊藤 浩,381,男,20,長崎県,川崎市中原区,S
笹田 里佳,1620,女,40,東京都,八千代市,B
松本 千代,864,女,40,島根県,横浜市鶴見区,S
中島 加奈,1164,男,30,大分県,墨田区,C
桐山 結衣,4908,女,40,広島県,調布市,S
山口 香織,2381,男,20,群馬県,青梅市,A
伊藤 真綾,875,男,40,千葉県,武蔵野市,B
斉藤 美加子,629,女,30,愛知県,中央区,B
原田 拓真,1322,女,40,沖縄県,町田市,S
山岸 桃子,2767,男,40,静岡県,横浜市港南区,S
近藤 裕太,1118,男,30,福井県,川崎市川崎区,B
廣川 篤司,1671,男,40,沖縄県,日野市,A
田中 七夏,3465,男,20,徳島県,西東京市,B
小林 裕樹,3078,男,40,滋賀県,八王子市,A
藤本 結衣,2354,男,40,宮崎県,府中市,A
佐藤 香織,3857,女,30,神奈川県,品川区,B
吉田 あすか,1506,男,30,秋田県,東久留米市,S
廣川 加奈,441,男,40,岩手県,西多摩郡奥多摩町,A
石田 篤司,3886,女,20,山形県,横浜市保土ケ谷区,S
中島 知実,465,女,20,神奈川県,武蔵村山市,C
加藤 明美,4934,女,20,山形県,香取郡多古町,S
宮沢 直子,884,女,20,香川県,目黒区,B
井上 京助,2587,男,30,神奈川県,長生郡長南町,B
三宅 香織,4047,女,30,群馬県,品川区,S
若松 舞,1778,男,20,山梨県,横浜市港南区,C
津田 千代,4978,女,40,奈良県,西多摩郡檜原村,C
近藤 裕美子,4282,男,40,福岡県,新宿区,C
廣川 くみ子,4456,男,20,沖縄県,川崎市川崎区,A
江古田 春香,4086,男,40,京都府,武蔵野市,B
坂本 学,1419,女,20,和歌山県,長生郡睦沢町,B
工藤 明美,1827,男,20,北海道,横浜市磯子区,S
青山 さゆり,156,男,30,埼玉県,印旛郡本埜村,S
杉山 康弘,3366,男,40,岐阜県,横浜市戸塚区,S
山口 智也,525,女,20,富山県,山武郡横芝光町,A
松本 翼,587,男,30,埼玉県,千代田区,C
吉本 直樹,3921,女,20,和歌山県,青梅市,S
津田 浩,2562,女,30,広島県,安房郡鋸南町,A
木村 英樹,1073,男,30,秋田県,香取郡神崎町,A
渡辺 涼平,1224,男,40,宮崎県,川崎市多摩区,B
山口 健一,1529,男,30,徳島県,足立区,A
大垣 裕美子,2829,女,30,三重県,横浜市西区,A
山岸 和也,4092,男,30,群馬県,新宿区,S
杉山 結衣,4774,女,30,千葉県,世田谷区,S
浜田 花子,2940,男,20,山口県,大網白里市,C
山岸 康弘,4588,女,40,香川県,川崎市高津区,C
田辺 陽子,1954,男,40,福島県,鎌ケ谷市,B
井上 亮介,2094,男,30,福島県,小笠原村,S
津田 花子,2994,女,20,愛媛県,横浜市瀬谷区,S
若松 春香,461,女,20,福島県,四街道市,B
山岸 直子,561,男,40,石川県,印西市,S
杉山 聡太郎,2035,女,40,兵庫県,足立区,A
山田 亮介,4275,女,40,兵庫県,横浜市港南区,S
中村 智也,225,男,20,石川県,印旛郡本埜村,C
井高 英樹,192,男,40,山口県,四街道市,C
桐山 裕樹,4341,女,20,鹿児島県,横浜市港北区,A
若松 裕美子,3428,女,40,香川県,青梅市,A
桐山 花子,2029,女,30,石川県,横浜市栄区,A
井高 裕樹,4651,女,40,岩手県,稲城市,B
渡辺 香織,147,女,40,愛知県,清瀬市,C
藤本 知実,2571,男,30,長崎県,神津島村,C
吉田 康弘,4902,男,20,埼玉県,富津市,C
山田 直子,2113,女,20,滋賀県,鴨川市,B
伊藤 あすか,231,女,40,愛媛県,横浜市都筑区,A
杉山 治,504,女,40,富山県,富津市,A
井高 あすか,3521,女,30,福岡県,山武郡九十九里町,A
山岸 直子,1132,女,20,茨城県,山武郡横芝光町,A
津田 美加子,3140,女,20,石川県,香取郡神崎町,S
小泉 淳,2627,女,40,石川県,君津市,B
井高 花子,2796,女,30,東京都,西多摩郡奥多摩町,A
斉藤 京助,4067,女,40,大阪府,四街道市,B
佐々木 翔太,1843,女,30,山口県,印西市,C
佐々木 明美,1983,男,20,三重県,西東京市,B
野村 京助,3215,男,30,山梨県,武蔵村山市,S
佐藤 幹,2279,女,20,福岡県,西多摩郡奥多摩町,C
工藤 美加子,2847,男,30,秋田県,横浜市緑区,C
加藤 花子,3963,女,30,滋賀県,長生郡長柄町,B
三宅 裕美子,4841,男,40,広島県,長生郡長南町,S
藤本 舞,1264,男,40,山口県,小笠原村,A
松本 零,3636,女,40,和歌山県,横浜市都筑区,C
坂本 直子,4196,男,30,三重県,品川区,S
津田 学,2851,女,20,長崎県,台東区,C
山岸 和也,773,男,30,茨城県,西多摩郡瑞穂町,A
中島 健一,1324,男,40,徳島県,君津市,B
工藤 春香,4920,男,30,高知県,清瀬市,B
山田 直人,2263,女,20,京都府,横浜市鶴見区,C
若松 翼,1612,男,40,千葉県,横浜市都筑区,A
吉田 裕美子,550,男,20,徳島県,渋谷区,C
宮沢 桃子,2088,女,40,東京都,君津市,S
井上 桃子,167,女,40,岩手県,横浜市西区,A
山岸 裕樹,1384,女,40,茨城県,国分寺市,B
廣川 太一,3895,男,30,千葉県,港区,C
中島 聡太郎,1936,女,30,愛媛県,川崎市幸区,A
青山 晃,4392,男,40,愛知県,新島村,A
青田 陽子,3514,女,20,東京都,香取郡神崎町,S
浜田 英樹,4247,男,30,徳島県,清瀬市,A
吉田 稔,197,女,40,兵庫県,川崎市高津区,A
宮沢 明美,588,女,40,福島県,羽村市,C
宇野 洋介,3401,女,40,長崎県,港区,B
中村 裕太,1860,女,30,福島県,文京区,S
野村 和也,3429,男,30,兵庫県,板橋区,C
青山 翼,3747,男,40,広島県,大網白里市,B
井上 太一,2278,男,40,鳥取県,横浜市泉区,S
青田 太一,920,男,30,沖縄県,清瀬市,C
野村 治,1023,女,30,岩手県,横浜市戸塚区,A
山本 真綾,3956,男,20,埼玉県,杉並区,B
田中 美加子,1901,女,40,福島県,中野区,C
西之園 淳,3051,女,40,富山県,山武郡九十九里町,A
中津川 桃子,3604,男,20,香川県,長生郡長生村,S
山口 淳,384,女,20,宮城県,横浜市鶴見区,A
田辺 篤司,4035,男,30,北海道,中央区,S
小泉 陽子,3876,男,40,鹿児島県,横浜市港南区,A
笹田 明美,2195,女,20,神奈川県,川崎市多摩区,C
村山 桃子,1137,女,40,山形県,横浜市神奈川区,B
吉田 香織,4336,男,30,兵庫県,横浜市港南区,S
浜田 舞,1118,男,30,群馬県,横浜市旭区,C
木村 裕樹,4921,女,30,大分県,足立区,S
山本 春香,3578,男,30,長野県,横浜市鶴見区,A
桐山 直子,3442,女,20,徳島県,浦安市,B
佐々木 浩,4266,女,30,岡山県,青ヶ島村,C
田中 桃子,873,男,20,福島県,立川市,C
村山 花子,1439,女,30,山形県,横浜市磯子区,A
山田 あすか,4997,男,40,愛知県,新宿区,C
原田 英樹,4101,女,30,長崎県,葛飾区,B
山本 美加子,378,女,20,東京都,八街市,B
笹田 智也,3419,男,40,大分県,横浜市青葉区,A
山田 さゆり,4369,男,30,千葉県,鎌ケ谷市,S
津田 太郎,2943,女,20,福岡県,長生郡長生村,B
佐藤 さゆり,3035,男,20,三重県,羽村市,C
青山 陽子,4697,男,30,山形県,横浜市保土ケ谷区,S
小林 明美,3473,男,30,石川県,山武市,B
井上 和也,524,女,30,石川県,千代田区,B
宇野 翼,449,女,30,富山県,目黒区,A
石田 智也,1733,男,40,千葉県,多摩市,S
笹田 香織,4149,男,40,石川県,長生郡一宮町,C
松本 聡太郎,4143,女,20,愛知県,西多摩郡奥多摩町,S
渚 さゆり,2605,男,30,青森県,横浜市金沢区,S
西之園 裕樹,231,男,20,徳島県,横浜市戸塚区,B
喜嶋 さゆり,3969,女,20,栃木県,いすみ市,C
中村 あすか,1356,男,20,福岡県,福生市,S
廣川 聡太郎,1484,女,20,秋田県,長生郡一宮町,A
津田 香織,4481,男,20,愛媛県,香取郡神崎町,S
加藤 智也,4038,女,30,京都府,川崎市多摩区,A
藤本 英樹,4898,女,20,香川県,小金井市,B
田辺 美加子,2420,男,30,広島県,江戸川区,B
杉山 加奈,3350,男,20,秋田県,中央区,C
山口 治,4517,男,40,岐阜県,横浜市神奈川区,A
藤本 涼平,4147,女,20,福岡県,匝瑳市,B
高橋 浩,2294,男,40,福岡県,長生郡白子町,C
津田 翔太,1809,男,20,宮崎県,鴨川市,B
坂本 裕美子,239,男,40,栃木県,長生郡睦沢町,A
小林 真綾,4913,女,20,栃木県,山武郡芝山町,C
石田 裕太,1559,男,30,島根県,国分寺市,C
山田 健一,2146,男,40,愛媛県,横浜市都筑区,S
山田 さゆり,255,男,40,福井県,川崎市幸区,S
伊藤 あすか,4351,女,30,宮崎県,利島村,C
伊藤 零,3860,男,30,愛媛県,長生郡白子町,B
三宅 太郎,257,女,20,静岡県,目黒区,C
原田 直子,473,男,30,東京都,川崎市川崎区,B
江古田 幹,4074,男,20,徳島県,川崎市幸区,C
田辺 里佳,968,男,20,静岡県,横浜市瀬谷区,B
中津川 千代,3828,男,40,宮崎県,八千代市,C
加納 花子,3223,女,20,島根県,富里市,C
佐藤 くみ子,3583,女,30,和歌山県,豊島区,A
坂本 涼平,3487,男,40,徳島県,印旛郡栄町,B
中村 幹,1644,女,20,鳥取県,墨田区,C
加藤 翔太,1340,男,40,和歌山県,横浜市金沢区,C
大垣 淳,807,女,30,岩手県,横浜市神奈川区,S
加藤 翔太,2406,男,30,神奈川県,荒川区,B
佐々木 学,1603,女,20,奈良県,印西市,B
山岸 花子,1160,女,30,石川県,稲城市,C
井高 くみ子,2853,男,20,香川県,小笠原村,A
坂本 直人,1654,男,20,徳島県,横浜市緑区,B
野村 結衣,3526,男,40,北海道,練馬区,C
青田 浩,4044,女,40,和歌山県,安房郡鋸南町,S
斉藤 桃子,541,男,40,愛知県,西多摩郡日の出町,S
喜嶋 くみ子,1017,男,20,静岡県,印旛郡酒々井町,C
山口 美加子,3269,女,30,岡山県,印旛郡本埜村,C
近藤 加奈,718,男,20,大分県,四街道市,B
斉藤 直人,1579,男,20,埼玉県,南房総市,C
田中 直子,2232,女,20,富山県,君津市,B
伊藤 裕樹,828,女,30,岩手県,東村山市,B
佐藤 里佳,2244,女,40,高知県,国立市,A
山本 陽子,3615,男,20,新潟県,横浜市戸塚区,B
伊藤 康弘,1266,男,20,鳥取県,長生郡長柄町,A
喜嶋 和也,686,男,30,滋賀県,足立区,A
山口 あすか,4389,男,30,静岡県,横浜市緑区,S
松本 康弘,2210,女,30,秋田県,世田谷区,S
山田 さゆり,2363,男,40,茨城県,中央区,A
青田 美加子,794,男,30,富山県,印西市,A
青山 美加子,3228,男,30,長野県,夷隅郡大多喜町,B
山岸 陽一,3082,男,40,山梨県,荒川区,S
宇野 健一,2801,女,20,滋賀県,世田谷区,C
小林 亮介,3294,女,40,徳島県,横浜市港北区,A
桐山 真綾,3694,男,40,栃木県,安房郡鋸南町,C
小泉 英樹,458,女,40,群馬県,利島村,B
中津川 あすか,2827,男,30,愛知県,三鷹市,A
杉山 智也,739,男,20,福岡県,大島町,A
工藤 裕美子,1103,女,20,和歌山県,武蔵野市,B
笹田 美加子,3036,男,20,群馬県,香取郡多古町,B
桐山 健一,4832,男,30,香川県,府中市,C
加藤 あすか,5000,男,20,山形県,調布市,C
小泉 裕樹,1329,女,30,福井県,横浜市青葉区,B
斉藤 直子,4113,女,40,石川県,町田市,B
斉藤 太郎,337,女,20,富山県,四街道市,C
浜田 くみ子,1179,女,20,愛知県,武蔵野市,C
渡辺 零,2136,女,40,山梨県,文京区,B
小林 太一,4866,女,30,福岡県,横浜市西区,S
加藤 明美,1750,女,30,三重県,世田谷区,S
高橋 亮介,1380,女,30,山梨県,夷隅郡大多喜町,S
宇野 結衣,1486,女,20,茨城県,東久留米市,B
原田 康弘,3562,女,30,愛知県,武蔵村山市,B
浜田 さゆり,323,男,40,大阪府,長生郡長生村,A
佐藤 淳,4908,女,30,奈良県,中央区,C
江古田 直人,1761,男,40,香川県,大網白里市,A
江古田 明美,774,女,30,東京都,印西市,A
井高 真綾,4037,女,20,愛知県,いすみ市,B
伊藤 英樹,572,女,20,山形県,印旛郡印旛村,C
青山 香織,1197,女,40,静岡県,小平市,A
松本 香織,4551,男,30,新潟県,北区,C
井高 舞,3900,女,40,熊本県,国立市,A
吉田 英樹,3417,女,20,鳥取県,日野市,A
